date,spx,vix,momentum,put_delta,call_delta,contracts,credit,pnl,capital,win,year
2021-06-04,4229.89013671875,16.420000076293945,0.006905756583267975,0.12,0.18,1,595.2014761290911,595.2014761290911,25215.909268043943,True,2021
2021-06-09,4219.5498046875,17.889999389648438,0.002716102958496114,0.12,0.18,1,612.221735958201,612.221735958201,25828.13100400214,True,2021
2021-06-14,4255.14990234375,16.389999389648438,0.006773866604250722,0.12,0.18,1,596.063591705564,596.063591705564,26424.194595707704,True,2021
2021-06-21,4224.7900390625,17.889999389648438,-0.007134851645185902,0.18,0.12,1,618.7817915197598,618.7817915197598,27042.976387227463,True,2021
2021-06-25,4280.7001953125,15.619999885559082,0.027421424628701452,0.1,0.2,1,591.5439829173749,591.5439829173749,27634.520370144837,True,2021
2021-06-30,4297.5,15.829999923706056,0.013121701502240901,0.12,0.18,1,590.9729770424349,356.9886020424349,27991.508972187272,True,2021
2021-07-06,4343.5400390625,16.440000534057617,0.012336282595680093,0.12,0.18,1,595.7918357196405,595.7918357196405,28587.30080790691,True,2021
2021-07-09,4369.5498046875,16.18000030517578,0.01148392430314682,0.12,0.18,1,600.7182475972542,600.7182475972542,29188.019055504166,True,2021
2021-07-14,4374.2998046875,16.329999923706055,0.0037102891170752716,0.12,0.18,1,600.7241016064427,600.7241016064427,29788.74315711061,True,2021
2021-07-20,4323.06005859375,19.729999542236328,-0.010562527952730272,0.18,0.12,1,642.78338766253,642.78338766253,30431.52654477314,True,2021
2021-07-23,4411.7900390625,17.200000762939453,0.01955783464364358,0.12,0.18,1,619.8115604607665,619.8115604607665,31051.338105233906,True,2021
2021-07-28,4400.64013671875,18.309999465942383,0.009624496322618858,0.12,0.18,1,632.6638320152824,632.6638320152824,31684.001937249188,True,2021
2021-08-02,4387.16015625,19.459999084472656,-0.007946012253681412,0.18,0.12,1,643.6476987099184,643.6476987099184,32327.649635959107,True,2021
2021-08-06,4436.52001953125,16.149999618530273,0.009387443770432657,0.12,0.18,1,600.2295047917102,600.2295047917102,32927.87914075082,True,2021
2021-08-11,4442.41015625,16.170000076293945,0.009028632369811884,0.12,0.18,1,608.358969739183,608.358969739183,33536.23811049,True,2021
2021-08-16,4479.7099609375,16.1200008392334,0.010685045684070138,0.12,0.18,1,602.0792009266785,-620.9188459483215,32915.31926454168,False,2021
2021-08-20,4441.669921875,18.559999465942383,-0.005893034495299876,0.18,0.12,1,640.0501206451423,640.0501206451423,33555.36938518682,True,2021
2021-08-25,4496.18994140625,16.790000915527344,0.02179864450346125,0.1,0.2,1,613.806290963231,613.806290963231,34169.17567615005,True,2021
2021-08-30,4528.7900390625,16.190000534057617,0.010996746593689988,0.12,0.18,1,608.4104244646824,608.4104244646824,34777.58610061473,True,2021
2021-09-03,4535.43017578125,16.40999984741211,0.005779090630512185,0.12,0.18,1,610.9112525841425,610.9112525841425,35388.49735319887,True,2021
2021-09-13,4468.72998046875,19.3700008392334,-0.014706476062330887,0.18,0.12,1,650.7338618371818,650.7338618371818,36039.23121503605,True,2021
2021-09-24,4455.47998046875,17.75,0.00507326768269345,0.12,0.18,1,624.1665954073341,-2312.845123342666,33726.386091693385,False,2021
2021-10-08,4391.33984375,18.770000457763672,0.007872272088387922,0.12,0.18,1,634.2170590426861,634.2170590426861,34360.60315073607,True,2021
2021-10-13,4363.7998046875,18.63999938964844,5.7292803151032246e-05,0.12,0.18,1,629.1865396073433,-2370.8134603926565,31989.789690343412,False,2021
2021-10-18,4486.4599609375,16.309999465942383,0.02872381648455713,0.1,0.2,1,607.3638329890883,607.3638329890883,32597.1535233325,True,2021
2021-10-22,4544.89990234375,15.43000030517578,0.016444575874765777,0.12,0.18,1,593.8825322535905,593.8825322535905,33191.03605558609,True,2021
2021-10-27,4551.68017578125,16.979999542236328,0.003414811675676477,0.12,0.18,1,618.3490896808905,618.3490896808905,33809.38514526698,True,2021
2021-11-01,4613.669921875,16.40999984741211,0.01033398626690274,0.12,0.18,1,616.748880024943,616.748880024943,34426.13402529192,True,2021
2021-11-05,4697.52978515625,16.479999542236328,0.020009185927887918,0.1,0.2,1,620.5156002494192,620.5156002494192,35046.64962554134,True,2021
2021-11-10,4646.7099609375,18.729999542236328,-0.0029738559455170233,0.18,0.12,1,650.0864439112718,650.0864439112718,35696.73606945261,True,2021
2021-11-15,4682.7998046875,16.489999771118164,-0.004019905532012258,0.18,0.12,1,620.7918888447978,620.7918888447978,36317.5279582974,True,2021
2021-11-19,4697.9599609375,17.90999984741211,0.0032266382579302366,0.12,0.18,1,634.7532618419137,634.7532618419137,36952.28122013932,True,2021
2021-11-24,4701.4599609375,18.57999992370605,0.0027278608380658653,0.12,0.18,1,650.0653417409268,650.0653417409268,37602.346561880244,True,2021
2021-12-08,4701.2099609375,19.899999618530277,0.041694715811581684,0.1,0.2,1,663.4759202537055,663.4759202537055,38265.822482133946,True,2021
2021-12-15,4709.85009765625,19.290000915527344,0.0018378538271086597,0.12,0.18,1,653.5801607326789,167.5938326076789,38433.416314741626,True,2021
2021-12-22,4696.56005859375,18.6299991607666,-0.0028217541507560284,0.18,0.12,1,649.8390953889952,-169.15504523600475,38264.26126950562,False,2021
2021-12-28,4786.35009765625,17.540000915527344,0.047795341787360224,0.1,0.2,1,641.3016429843111,641.3016429843111,38905.562912489935,True,2021
2021-12-31,4766.18017578125,17.219999313354492,0.008546748032581375,0.12,0.18,1,633.1192040908945,633.1192040908945,39538.68211658083,True,2021
2022-01-05,4700.580078125,19.729999542236328,-0.01929455907879507,0.18,0.12,1,665.7481309450759,665.7481309450759,40204.4302475259,True,2022
2022-01-10,4670.2900390625,19.399999618530277,-0.0263251200837189,0.2,0.1,1,665.2214384666252,665.2214384666252,40869.651685992525,True,2022
2022-01-14,4662.85009765625,19.190000534057617,-0.003031771904682512,0.18,0.12,1,657.5008637159328,-2342.4991362840674,38527.15254970846,False,2022
2022-02-09,4587.18017578125,19.959999084472656,-0.00047930375942251136,0.18,0.12,1,658.7950394095628,-2341.204960590437,36185.94758911802,False,2022
2022-03-28,4575.52001953125,19.6299991607666,0.025629954237384345,0.1,0.2,1,656.3065687292891,656.3065687292891,36842.25415784731,True,2022
2022-04-01,4545.85986328125,19.6299991607666,0.000616281680495101,0.12,0.18,1,647.6805123235437,647.6805123235437,37489.93467017086,True,2022
2022-08-10,4210.240234375,19.739999771118164,0.013253444151605231,0.12,0.18,1,637.8162798596236,22.82604548462359,37512.76071565548,True,2022
2022-08-15,4297.14013671875,19.950000762939453,0.037941497442516736,0.1,0.2,1,645.2793889809385,645.2793889809385,38158.04010463642,True,2022
2022-12-02,4071.699951171875,19.059999465942383,0.011321031826595274,0.12,0.18,1,619.6754270664456,-2380.3245729335545,35777.71553170287,False,2022
2023-01-13,3999.090087890625,18.350000381469727,0.0267029194983055,0.1,0.2,1,610.6516395397648,610.6516395397648,36388.36717124263,True,2023
